"iso","country","city","maxLevel"
"MAR","Morocco","El Kelaâ des Sraghna","Laattaouia Echchaybia"
"MAR","Morocco","El Kelaâ des Sraghna","M'Zem Sanhaja"
"MAR","Morocco","El Kelaâ des Sraghna","Ouargui"
"MAR","Morocco","El Kelaâ des Sraghna","Oulad Aarrad"
"MAR","Morocco","El Kelaâ des Sraghna","Oulad Khallouf"
"MAR","Morocco","El Kelaâ des Sraghna","Sidi Aissa Ben Slimane"
"MAR","Morocco","El Kelaâ des Sraghna","Sour El Aaz"
"MAR","Morocco","El Kelaâ des Sraghna","Zemrane"
"MAR","Morocco","El Kelaâ des Sraghna","Zemrane Charqia"
"MAR","Morocco","El Kelaâ des Sraghna","Ben Guerir"
"MAR","Morocco","El Kelaâ des Sraghna","Kelaat Sraghna"
"MAR","Morocco","El Kelaâ des Sraghna","Laataouia"
"MAR","Morocco","El Kelaâ des Sraghna","Sidi Rahhal"
"MAR","Morocco","El Kelaâ des Sraghna","Tamallalt"
"MAR","Morocco","El Kelaâ des Sraghna","Ait Hammou"
"MAR","Morocco","El Kelaâ des Sraghna","Ait Taleb"
"MAR","Morocco","El Kelaâ des Sraghna","Bouchane"
"MAR","Morocco","El Kelaâ des Sraghna","Jaafra"
"MAR","Morocco","El Kelaâ des Sraghna","Labrikiyne"
"MAR","Morocco","El Kelaâ des Sraghna","Oulad Aamer Tizmarine"
"MAR","Morocco","El Kelaâ des Sraghna","Oulad Hassoune Hamri"
"MAR","Morocco","El Kelaâ des Sraghna","Sidi Abdallah"
"MAR","Morocco","El Kelaâ des Sraghna","Sidi Ali Labrahla"
"MAR","Morocco","El Kelaâ des Sraghna","Sidi Ghanem"
"MAR","Morocco","El Kelaâ des Sraghna","Sidi Mansour"
"MAR","Morocco","El Kelaâ des Sraghna","Skhour Rhamna"
"MAR","Morocco","El Kelaâ des Sraghna","Skoura Lhadra"
"MAR","Morocco","El Kelaâ des Sraghna","Akarma"
"MAR","Morocco","El Kelaâ des Sraghna","Bourrous"
"MAR","Morocco","El Kelaâ des Sraghna","Jaidate"
"MAR","Morocco","El Kelaâ des Sraghna","Lamharra"
"MAR","Morocco","El Kelaâ des Sraghna","Nzalat Laadam"
"MAR","Morocco","El Kelaâ des Sraghna","Oulad Imloul"
"MAR","Morocco","El Kelaâ des Sraghna","Ras Ain Rhamna"
"MAR","Morocco","El Kelaâ des Sraghna","Sidi Bou Othmane"
"MAR","Morocco","El Kelaâ des Sraghna","Sidi Boubker"
"MAR","Morocco","El Kelaâ des Sraghna","Tlauh"
"MAR","Morocco","Essaouira","Ait Said"
"MAR","Morocco","Essaouira","Aqermoud"
"MAR","Morocco","Essaouira","Had Dra"
"MAR","Morocco","Essaouira","Kechoula"
"MAR","Morocco","Essaouira","Korimate"
"MAR","Morocco","Essaouira","Lagdadra"
"MAR","Morocco","Essaouira","Lahsinate"
"MAR","Morocco","Essaouira","M'Khalif"
"MAR","Morocco","Essaouira","M'Ramer"
"MAR","Morocco","Essaouira","Mejji"
"MAR","Morocco","Essaouira","Meskala"
"MAR","Morocco","Essaouira","Mouarid"
"MAR","Morocco","Essaouira","Moulay Bou Zarqtoune"
"MAR","Morocco","Essaouira","Mzilate"
"MAR","Morocco","Essaouira","Oulad  M'Rabet"
"MAR","Morocco","Essaouira","Ounagha"
"MAR","Morocco","Essaouira","Sidi Abdeljalil"
"MAR","Morocco","Essaouira","Sidi Aissa Regragui"
"MAR","Morocco","Essaouira","Sidi Ali El Korati"
"MAR","Morocco","Essaouira","Sidi Boulaalam"
"MAR","Morocco","Essaouira","Sidi Ishaq"
"MAR","Morocco","Essaouira","Sidi Laaroussi"
"MAR","Morocco","Essaouira","Sidi M'Hamed Ou Marzouq"
"MAR","Morocco","Essaouira","Tafetachte"
"MAR","Morocco","Essaouira","Takate"
"MAR","Morocco","Essaouira","Zaouiat Ben Hmida"
"MAR","Morocco","Essaouira","Ait Daoud"
"MAR","Morocco","Essaouira","El Hanchane"
"MAR","Morocco","Essaouira","Essaouira"
"MAR","Morocco","Essaouira","Talmest"
"MAR","Morocco","Essaouira","Tamanar"
"MAR","Morocco","Essaouira","Adaghas"
"MAR","Morocco","Essaouira","Aglif"
"MAR","Morocco","Essaouira","Aguerd"
"MAR","Morocco","Essaouira","Ait Aissi Ihahane"
"MAR","Morocco","Essaouira","Assais"
"MAR","Morocco","Essaouira","Bizdad"
"MAR","Morocco","Essaouira","Bouzemmour"
"MAR","Morocco","Essaouira","Ezzaouite"
"MAR","Morocco","Essaouira","Ida Ou Aazza"
"MAR","Morocco","Essaouira","Ida Ou Guelloul"
"MAR","Morocco","Essaouira","Ida Ou Kazzou"
"MAR","Morocco","Essaouira","Imgrade"
"MAR","Morocco","Essaouira","Imi N'Tlit"
"MAR","Morocco","Essaouira","Sidi Ahmed Essayeh"
"MAR","Morocco","Essaouira","Sidi El Jazouli"
"MAR","Morocco","Essaouira","Sidi Ghaneme"
"MAR","Morocco","Essaouira","Sidi H'Mad Ou Hamed"
"MAR","Morocco","Essaouira","Sidi H'Mad Ou M'Barek"
"MAR","Morocco","Essaouira","Sidi Kaouki"
"MAR","Morocco","Essaouira","Smimou"
"MAR","Morocco","Essaouira","Tafedna"
"MAR","Morocco","Essaouira","Tahelouante"
"MAR","Morocco","Essaouira","Takoucht"
"MAR","Morocco","Essaouira","Targante"
"MAR","Morocco","Essaouira","Tidzi"
"MAR","Morocco","Essaouira","Timizguida Ouftas"
"MAR","Morocco","Marrakech","Alouidane"
"MAR","Morocco","Marrakech","Harbil"
"MAR","Morocco","Marrakech","M'Nabha"
"MAR","Morocco","Marrakech","Ouahat Sidi Brahim"
"MAR","Morocco","Marrakech","Oulad Dlim"
"MAR","Morocco","Marrakech","Oulad Hassoune"
"MAR","Morocco","Marrakech","Agafay"
"MAR","Morocco","Marrakech","Ait Imour"
"MAR","Morocco","Marrakech","Loudaya"
"MAR","Morocco","Marrakech","Saada"
"MAR","Morocco","Marrakech","Sid Zouine"
"MAR","Morocco","Marrakech","Souihla"
"MAR","Morocco","Marrakech","Tassoultante"
"MAR","Morocco","Marrakech","Annakhil"
"MAR","Morocco","Marrakech","Machouar Kasba"
"MAR","Morocco","Marrakech","Marrakech Medina"
"MAR","Morocco","Marrakech","Menara Gueliz"
"MAR","Morocco","Marrakech","Sidi Youssef Ben Ali"
"MAR","Morocco","El Hajeb","Ait Ouikhalfen"
"MAR","Morocco","El Hajeb","Ait Yaazem"
"MAR","Morocco","El Hajeb","Jahjouh"
"MAR","Morocco","El Hajeb","Ras Ijerri"
"MAR","Morocco","El Hajeb","Tamchachate"
"MAR","Morocco","El Hajeb","Ait Boubidmane"
"MAR","Morocco","El Hajeb","Ait Harz Allah"
"MAR","Morocco","El Hajeb","Bitit"
"MAR","Morocco","El Hajeb","Laqsir"
"MAR","Morocco","El Hajeb","Ait Bourzouine"
"MAR","Morocco","El Hajeb","Ait Naamane"
"MAR","Morocco","El Hajeb","Iqaddar"
"MAR","Morocco","El Hajeb","Agourai"
"MAR","Morocco","El Hajeb","Ain Taoujdate"
"MAR","Morocco","El Hajeb","El Hajeb"
"MAR","Morocco","El Hajeb","Sbaa Aiyoun"
"MAR","Morocco","Errachidia","Aarab Sebbah Gheris"
"MAR","Morocco","Errachidia","Aarab Sebbah Ziz"
"MAR","Morocco","Errachidia","Alnif"
"MAR","Morocco","Errachidia","Essifa"
"MAR","Morocco","Errachidia","Fezna"
"MAR","Morocco","Errachidia","H'Ssyia"
"MAR","Morocco","Errachidia","M'Ssici"
"MAR","Morocco","Errachidia","Ait Hani"
"MAR","Morocco","Errachidia","Amellagou"
"MAR","Morocco","Errachidia","Assoul"
"MAR","Morocco","Errachidia","Aoufous"
"MAR","Morocco","Errachidia","Chorfa M'Daghra"
"MAR","Morocco","Errachidia","Errteb"
"MAR","Morocco","Errachidia","Lkheng"
"MAR","Morocco","Errachidia","Ouad Naam"
"MAR","Morocco","Errachidia","Ennzala"
"MAR","Morocco","Errachidia","Gourrama"
"MAR","Morocco","Errachidia","Guers Tiallaline"
"MAR","Morocco","Errachidia","Guir"
"MAR","Morocco","Errachidia","M'Zizel"
"MAR","Morocco","Errachidia","Sidi Aayad"
"MAR","Morocco","Errachidia","Zaouiat Sidi Hamza"
"MAR","Morocco","Errachidia","Bni M'Hamed Sijelmassa"
"MAR","Morocco","Errachidia","Errissani"
"MAR","Morocco","Errachidia","Essfalat"
"MAR","Morocco","Errachidia","Ettaous"
"MAR","Morocco","Errachidia","Sidi Ali"
"MAR","Morocco","Errachidia","Aghbalou N'Kerdous"
"MAR","Morocco","Errachidia","Ferkla El Oulia"
"MAR","Morocco","Errachidia","Ferkla Essoufia"
"MAR","Morocco","Errachidia","Gheris El Ouloui"
"MAR","Morocco","Errachidia","Gheris Essoufli"
"MAR","Morocco","Errachidia","Melaab"
"MAR","Morocco","Errachidia","Tadighoust"
"MAR","Morocco","Errachidia","Ait Yahya"
"MAR","Morocco","Errachidia","Amouguer"
"MAR","Morocco","Errachidia","Bou Azmou"
"MAR","Morocco","Errachidia","Imilchil"
"MAR","Morocco","Errachidia","Outerbat"
"MAR","Morocco","Errachidia","Arfoud"
"MAR","Morocco","Errachidia","Boudnib"
"MAR","Morocco","Errachidia","Errachidia"
"MAR","Morocco","Errachidia","Errich"
"MAR","Morocco","Errachidia","Goulmima"
"MAR","Morocco","Errachidia","Jorf"
"MAR","Morocco","Errachidia","Moulay Ali Cherif"
"MAR","Morocco","Errachidia","Tinejdad"
"MAR","Morocco","Ifrane","Ain Leuh"
"MAR","Morocco","Ifrane","Ben Smim"
"MAR","Morocco","Ifrane","Dayat Aoua"
"MAR","Morocco","Ifrane","Ouad Ifrane"
"MAR","Morocco","Ifrane","Sidi El Makhfi"
"MAR","Morocco","Ifrane","Tigrigra"
"MAR","Morocco","Ifrane","Timahdite"
"MAR","Morocco","Ifrane","Tizguite"
"MAR","Morocco","Ifrane","Azrou"
"MAR","Morocco","Ifrane","Ifrane"
"MAR","Morocco","Khénifra","Ait Ishaq"
"MAR","Morocco","Khénifra","Ait Saadelli"
"MAR","Morocco","Khénifra","El Kbab"
"MAR","Morocco","Khénifra","Kerrouchen"
"MAR","Morocco","Khénifra","Ouaoumana"
"MAR","Morocco","Khénifra","Sidi Yahya Ou Saad"
"MAR","Morocco","Khénifra","Tighassaline"
"MAR","Morocco","Khénifra","Aguelmam Azegza"
"MAR","Morocco","Khénifra","Aguelmous"
"MAR","Morocco","Khénifra","El Borj"
"MAR","Morocco","Khénifra","El Hammam"
"MAR","Morocco","Khénifra","Had Bouhssoussen"
"MAR","Morocco","Khénifra","Lehri"
"MAR","Morocco","Khénifra","Moha Ou Hammou Zayani"
"MAR","Morocco","Khénifra","Moulay Bouazza"
"MAR","Morocco","Khénifra","Oum Rabia"
"MAR","Morocco","Khénifra","Sebt Ait Rahou"
"MAR","Morocco","Khénifra","Sidi Amar"
"MAR","Morocco","Khénifra","Sidi Hcine"
"MAR","Morocco","Khénifra","Sidi Lamine"
"MAR","Morocco","Khénifra","Aghbalou"
"MAR","Morocco","Khénifra","Agoudim"
"MAR","Morocco","Khénifra","Ait Ayach"
"MAR","Morocco","Khénifra","Ait Ben Yacoub"
"MAR","Morocco","Khénifra","Ait Izdeg"
"MAR","Morocco","Khénifra","Amersid"
"MAR","Morocco","Khénifra","Anemzi"
"MAR","Morocco","Khénifra","Boumia"
"MAR","Morocco","Khénifra","Itzer"
"MAR","Morocco","Khénifra","Mibladen"
"MAR","Morocco","Khénifra","Sidi Yahya Ou Youssef"
"MAR","Morocco","Khénifra","Tanourdi"
"MAR","Morocco","Khénifra","Tizi N'Ghachou"
"MAR","Morocco","Khénifra","Tounfite"
"MAR","Morocco","Khénifra","Zaida"
"MAR","Morocco","Khénifra","Khenifra"
"MAR","Morocco","Khénifra","M'Rirt"
"MAR","Morocco","Khénifra","Midelt"
"MAR","Morocco","Meknès","Ain Jemaa"
"MAR","Morocco","Meknès","Ain Karma"
"MAR","Morocco","Meknès","Ain Orma"
"MAR","Morocco","Meknès","Ait Ouallal"
"MAR","Morocco","Meknès","Dar Oum Soltane"
"MAR","Morocco","Meknès","Ouad Rommane"
"MAR","Morocco","Meknès","Dkhissa"
"MAR","Morocco","Meknès","Majjate"
"MAR","Morocco","Meknès","Mhaya"
"MAR","Morocco","Meknès","Ouad Jdida"
"MAR","Morocco","Meknès","Sidi Slimane Moul Alkifane"
"MAR","Morocco","Meknès","Al Ismailia"
"MAR","Morocco","Meknès","Al Machouar Stina"
"MAR","Morocco","Meknès","Boufakrane"
"MAR","Morocco","Meknès","Hamrya"
"MAR","Morocco","Meknès","Maknassat Azzaytoun"
"MAR","Morocco","Meknès","Moulay Idriss Zerhoun"
"MAR","Morocco","Meknès","Ouislane"
"MAR","Morocco","Meknès","Toulal"
"MAR","Morocco","Meknès","Charqaoua"
"MAR","Morocco","Meknès","Karmet Ben Salem"
"MAR","Morocco","Meknès","Mghassiyine"
"MAR","Morocco","Meknès","Nzalat Bni Amar"
"MAR","Morocco","Meknès","Oualili"
"MAR","Morocco","Meknès","Sidi Abdallah Al Khatya"
"MAR","Morocco","Berkane Taourirt","Aghbal"
"MAR","Morocco","Berkane Taourirt","Fezouane"
"MAR","Morocco","Berkane Taourirt","Laatamna"
"MAR","Morocco","Berkane Taourirt","Madagh"
"MAR","Morocco","Berkane Taourirt","Boughriba"
"MAR","Morocco","Berkane Taourirt","Chouihiya"
"MAR","Morocco","Berkane Taourirt","Rislane"
"MAR","Morocco","Berkane Taourirt","Sidi Bouhria"
"MAR","Morocco","Berkane Taourirt","Tafoughalt"
"MAR","Morocco","Berkane Taourirt","Zegzel"
"MAR","Morocco","Berkane Taourirt","Ain Lehjer"
"MAR","Morocco","Berkane Taourirt","Mechraa Hammadi"
"MAR","Morocco","Berkane Taourirt","Mestegmer"
"MAR","Morocco","Berkane Taourirt","Tancherfi"
"MAR","Morocco","Berkane Taourirt","Ahfir"
"MAR","Morocco","Berkane Taourirt","Ain Erreggada"
"MAR","Morocco","Berkane Taourirt","Aklim"
"MAR","Morocco","Berkane Taourirt","Berkane"
"MAR","Morocco","Berkane Taourirt","El Aioun Sidi Mellouk"
"MAR","Morocco","Berkane Taourirt","Saidia"
"MAR","Morocco","Berkane Taourirt","Sidi Slimane Echcherraa"
"MAR","Morocco","Berkane Taourirt","Taourirt"
"MAR","Morocco","Berkane Taourirt","Ahl Ouad Za"
"MAR","Morocco","Berkane Taourirt","Gteter"
"MAR","Morocco","Berkane Taourirt","Melg El Ouidane"
"MAR","Morocco","Figuig","Ain Chouater"
"MAR","Morocco","Figuig","Bni Tadjite"
"MAR","Morocco","Figuig","Bouanane"
"MAR","Morocco","Figuig","Bouchaouene"
"MAR","Morocco","Figuig","Boumerieme"
"MAR","Morocco","Figuig","Talsint"
"MAR","Morocco","Figuig","Abbou Lakhal"
"MAR","Morocco","Figuig","Bni Guil"
"MAR","Morocco","Figuig","Maatarka"
"MAR","Morocco","Figuig","Tendrara"
"MAR","Morocco","Figuig","Bouarfa"
"MAR","Morocco","Figuig","Figuig"
"MAR","Morocco","Jerada","Bni Mthar"
"MAR","Morocco","Jerada","Mrija"
"MAR","Morocco","Jerada","Oulad Ghziyel"
"MAR","Morocco","Jerada","Oulad Sidi Abdelhakem"
"MAR","Morocco","Jerada","El Atef"
"MAR","Morocco","Jerada","Oulad M'Hammed"
"MAR","Morocco","Jerada","Sidi Ali Belkassem"
"MAR","Morocco","Jerada","Sidi Lahcen"
"MAR","Morocco","Jerada","Gafait"
"MAR","Morocco","Jerada","Guenfouda"
"MAR","Morocco","Jerada","Laaouinate"
"MAR","Morocco","Jerada","Lebkhata"
"MAR","Morocco","Jerada","Ras Asfoud"
"MAR","Morocco","Jerada","Sidi Boubker"
"MAR","Morocco","Jerada","Tiouli"
"MAR","Morocco","Jerada","Ain Bni Mathar"
"MAR","Morocco","Jerada","Debdou"
"MAR","Morocco","Jerada","Jrada"
"MAR","Morocco","Jerada","Touissit"
"MAR","Morocco","Nador","Ain Zohra"
"MAR","Morocco","Nador","Ait Mait"
"MAR","Morocco","Nador","Amejjaou"
"MAR","Morocco","Nador","Dar El Kebdani"
"MAR","Morocco","Nador","Driouch"
"MAR","Morocco","Nador","Oulad Boubker"
"MAR","Morocco","Nador","Tazaghine"
"MAR","Morocco","Nador","Bni Bouifrour"
"MAR","Morocco","Nador","Bni Chiker"
"MAR","Morocco","Nador","Bni Sidel Jbel"
"MAR","Morocco","Nador","Bni Sidel Louta"
"MAR","Morocco","Nador","Bouarg"
"MAR","Morocco","Nador","Farkhana"
"MAR","Morocco","Nador","Iaazzanene"
"MAR","Morocco","Nador","Ihaddadene"
"MAR","Morocco","Nador","Iksane"
"MAR","Morocco","Nador","Selouane"
"MAR","Morocco","Nador","Afsou"
"MAR","Morocco","Nador","Al Barkanyene"
"MAR","Morocco","Nador","Arekmane"
"MAR","Morocco","Nador","Bni Oukil Ouled M'Hand"
"MAR","Morocco","Nador","Hassi Berkane"
"MAR","Morocco","Nador","Oulad Daoud Zkhanine"
"MAR","Morocco","Nador","Oulad Settout"
"MAR","Morocco","Nador","Ras El Ma"
"MAR","Morocco","Nador","Tiztoutine"
"MAR","Morocco","Nador","Al Aaroui"
"MAR","Morocco","Nador","Bni Ansar"
"MAR","Morocco","Nador","Nador"
"MAR","Morocco","Nador","Zaio"
"MAR","Morocco","Nador","Zeghanghane"
"MAR","Morocco","Nador","Azlaf"
"MAR","Morocco","Nador","Ben Taieb"
"MAR","Morocco","Nador","Bni Marghnine"
"MAR","Morocco","Nador","Boudinar"
"MAR","Morocco","Nador","Iferni"
"MAR","Morocco","Nador","Ijermaouas"
"MAR","Morocco","Nador","M'Hajer"
"MAR","Morocco","Nador","Midar"
"MAR","Morocco","Nador","Ouardana"
"MAR","Morocco","Nador","Oulad Amghar"
"MAR","Morocco","Nador","Tafersit"
"MAR","Morocco","Nador","Talilit"
"MAR","Morocco","Nador","Temsamane"
"MAR","Morocco","Nador","Trougout"
"MAR","Morocco","Nador","Tsaft"
"MAR","Morocco","Oujda Angad","Bni Drar"
"MAR","Morocco","Oujda Angad","Neima"
"MAR","Morocco","Oujda Angad","Ouad Ennachef Sidi Maafa"
"MAR","Morocco","Oujda Angad","Oujda Sidi Ziane"
"MAR","Morocco","Oujda Angad","Sidi Driss El Qadi"
"MAR","Morocco","Oujda Angad","Sidi Yahya"
"MAR","Morocco","Oujda Angad","Ahl Angad"
"MAR","Morocco","Oujda Angad","Ain Sfa"
"MAR","Morocco","Oujda Angad","Bni Khaled"
"MAR","Morocco","Oujda Angad","Bsara"
"MAR","Morocco","Oujda Angad","Isly"
"MAR","Morocco","Oujda Angad","Mestferki"
"MAR","Morocco","Oujda Angad","Sidi Boulenouar"
"MAR","Morocco","Oujda Angad","Sidi Moussa Lemhaya"
"MAR","Morocco","Khémisset","Ait Mimoune"
"MAR","Morocco","Khémisset","Ait Ouribel"
"MAR","Morocco","Khémisset","Ait Siberne"
"MAR","Morocco","Khémisset","Ait Yadine"
"MAR","Morocco","Khémisset","El Ganzra"
"MAR","Morocco","Khémisset","Majmaa Tolba"
"MAR","Morocco","Khémisset","Sfassif"
"MAR","Morocco","Khémisset","Sidi Allal Lamsadder"
"MAR","Morocco","Khémisset","Sidi El Ghandour"
"MAR","Morocco","Khémisset","Khemisset"
"MAR","Morocco","Khémisset","Rommani"
"MAR","Morocco","Khémisset","Tiflet"
"MAR","Morocco","Khémisset","Ait Ichou"
"MAR","Morocco","Khémisset","Ait Ikkou"
"MAR","Morocco","Khémisset","Bouqachmir"
"MAR","Morocco","Khémisset","Houderrane"
"MAR","Morocco","Khémisset","Maaziz"
"MAR","Morocco","Khémisset","Oulmes"
"MAR","Morocco","Khémisset","Tiddas"
"MAR","Morocco","Khémisset","Ain Sbit"
"MAR","Morocco","Khémisset","Brachoua"
"MAR","Morocco","Khémisset","Ezzhiliga"
"MAR","Morocco","Khémisset","Jemaat Moul Blad"
"MAR","Morocco","Khémisset","Laghoualem"
"MAR","Morocco","Khémisset","Marchouch"
"MAR","Morocco","Khémisset","Moulay Driss Aghbal"
"MAR","Morocco","Khémisset","Ain Johra"
"MAR","Morocco","Khémisset","Ait Belkacem"
"MAR","Morocco","Khémisset","Ait Bouyahya El Hajjam"
"MAR","Morocco","Khémisset","Ait Malek"
"MAR","Morocco","Khémisset","Khemiss Sidi Yahya"
"MAR","Morocco","Khémisset","Mqam Tolba"
"MAR","Morocco","Khémisset","Sidi Abderrazak"
"MAR","Morocco","Khémisset","Sidi Allal El Bahraoui"
"MAR","Morocco","Khémisset","Sidi Boukhalkhal"
"MAR","Morocco","Rabat","Agdal Riyad"
"MAR","Morocco","Rabat","El Youssoufia"
"MAR","Morocco","Rabat","Rabat Hassan"
"MAR","Morocco","Rabat","Touarga"
"MAR","Morocco","Rabat","Yacoub El Mansour"
"MAR","Morocco","Salé","Hssaine"
"MAR","Morocco","Salé","Sale Bab Lamrissa"
"MAR","Morocco","Salé","Sale Bettana"
"MAR","Morocco","Salé","Sale Laayayda"
"MAR","Morocco","Salé","Sale Tabriquet"
"MAR","Morocco","Salé","Shoul"
"MAR","Morocco","Salé","Sidi Bouknadel"
"MAR","Morocco","Skhirate-Témara","El Menzeh"
"MAR","Morocco","Skhirate-Témara","Oumazza"
"MAR","Morocco","Skhirate-Témara","Sidi Yahya Zaer"
"MAR","Morocco","Skhirate-Témara","Ain El Aouda"
"MAR","Morocco","Skhirate-Témara","Harhoura"
"MAR","Morocco","Skhirate-Témara","Skhirate"
"MAR","Morocco","Skhirate-Témara","Temara"
"MAR","Morocco","Skhirate-Témara","Ain Attig"
"MAR","Morocco","Skhirate-Témara","Mers Elk Heir"
"MAR","Morocco","Skhirate-Témara","Sabbah"
"MAR","Morocco","Agadir-Ida ou Tanane","Amskroud"
"MAR","Morocco","Agadir-Ida ou Tanane","Aourir"
"MAR","Morocco","Agadir-Ida ou Tanane","Aqesri"
"MAR","Morocco","Agadir-Ida ou Tanane","Aziar"
"MAR","Morocco","Agadir-Ida ou Tanane","Drargua"
"MAR","Morocco","Agadir-Ida ou Tanane","Idmine"
"MAR","Morocco","Agadir-Ida ou Tanane","Immouzzer"
"MAR","Morocco","Agadir-Ida ou Tanane","Imsouane"
"MAR","Morocco","Agadir-Ida ou Tanane","Tadrart"
"MAR","Morocco","Agadir-Ida ou Tanane","Taghazout"
"MAR","Morocco","Agadir-Ida ou Tanane","Tamri"
"MAR","Morocco","Agadir-Ida ou Tanane","Tiqqi"
"MAR","Morocco","Agadir-Ida ou Tanane","Agadir"
"MAR","Morocco","Agadir-Ida ou Tanane","Anza"
"MAR","Morocco","Agadir-Ida ou Tanane","Bensergao"
"MAR","Morocco","Agadir-Ida ou Tanane","Tikouine"
"MAR","Morocco","Chtouka-Aït Baha","Ait Mzal"
"MAR","Morocco","Chtouka-Aït Baha","Ait Ouadrim"
"MAR","Morocco","Chtouka-Aït Baha","Aouguenz"
"MAR","Morocco","Chtouka-Aït Baha","Hilala"
"MAR","Morocco","Chtouka-Aït Baha","Ida Ou Gnidif"
"MAR","Morocco","Chtouka-Aït Baha","Sidi Abdallah El Bouchouari"
"MAR","Morocco","Chtouka-Aït Baha","Tanalt"
"MAR","Morocco","Chtouka-Aït Baha","Targa Ntouchka"
"MAR","Morocco","Chtouka-Aït Baha","Tassegdelt"
"MAR","Morocco","Chtouka-Aït Baha","Tizi Ntakoucht"
"MAR","Morocco","Chtouka-Aït Baha","Ait Milk"
"MAR","Morocco","Chtouka-Aït Baha","Belfaa"
"MAR","Morocco","Chtouka-Aït Baha","Inchaden"
"MAR","Morocco","Chtouka-Aït Baha","Massa"
"MAR","Morocco","Chtouka-Aït Baha","Sidi Ouassay"
"MAR","Morocco","Chtouka-Aït Baha","Ait Amira"
"MAR","Morocco","Chtouka-Aït Baha","Imi Mqourn"
"MAR","Morocco","Chtouka-Aït Baha","Ouad Essafa"
"MAR","Morocco","Chtouka-Aït Baha","Sidi Bibi"
"MAR","Morocco","Chtouka-Aït Baha","Sidi Boushab"
"MAR","Morocco","Chtouka-Aït Baha","Ait Baha"
"MAR","Morocco","Chtouka-Aït Baha","Biougra"
"MAR","Morocco","Inezgane-Aït Melloul","Lgliaa"
"MAR","Morocco","Inezgane-Aït Melloul","Oulad Dahou"
"MAR","Morocco","Inezgane-Aït Melloul","Temsia"
"MAR","Morocco","Inezgane-Aït Melloul","Ait Melloul"
"MAR","Morocco","Inezgane-Aït Melloul","Dcheira El Jihadia"
"MAR","Morocco","Inezgane-Aït Melloul","Inezgane"
"MAR","Morocco","Ouarzazate","Ait Zineb"
"MAR","Morocco","Ouarzazate","Amerzgane"
"MAR","Morocco","Ouarzazate","Aznaguen"
"MAR","Morocco","Ouarzazate","Ighrem N'Ougdal"
"MAR","Morocco","Ouarzazate","Khouzama"
"MAR","Morocco","Ouarzazate","Ouisselsate"
"MAR","Morocco","Ouarzazate","Siroua"
"MAR","Morocco","Ouarzazate","Telouet"
"MAR","Morocco","Ouarzazate","Tidli"
"MAR","Morocco","Ouarzazate","Ait El Farsi"
"MAR","Morocco","Ouarzazate","Ait Ouassif"
"MAR","Morocco","Ouarzazate","Ait Sedrate Jbel El Oulia"
"MAR","Morocco","Ouarzazate","Ait Sedrate Jbel Soufla"
"MAR","Morocco","Ouarzazate","Ait Sedrate Sahl Charkia"
"MAR","Morocco","Ouarzazate","Ait Sedrate Sahl El Gharbia"
"MAR","Morocco","Ouarzazate","Ait Youl"
"MAR","Morocco","Ouarzazate","Ighil N'Oumgoun"
"MAR","Morocco","Ouarzazate","Ikniouen"
"MAR","Morocco","Ouarzazate","Imider"
"MAR","Morocco","Ouarzazate","M'Semrir"
"MAR","Morocco","Ouarzazate","Ouaklim"
"MAR","Morocco","Ouarzazate","Souk Lakhmiss Dades"
"MAR","Morocco","Ouarzazate","Taghzoute N'Ait Atta"
"MAR","Morocco","Ouarzazate","Tilmi"
"MAR","Morocco","Ouarzazate","Toudgha El Oulia"
"MAR","Morocco","Ouarzazate","Toudgha Essoufla"
"MAR","Morocco","Ouarzazate","Boumalne Dades"
"MAR","Morocco","Ouarzazate","Kalaat M'Gouna"
"MAR","Morocco","Ouarzazate","Ouarzazate"
"MAR","Morocco","Ouarzazate","Taznakht"
"MAR","Morocco","Ouarzazate","Tinghir"
"MAR","Morocco","Ouarzazate","Ghassate"
"MAR","Morocco","Ouarzazate","Idelsane"
"MAR","Morocco","Ouarzazate","Imi N'Oulaoune"
"MAR","Morocco","Ouarzazate","Skoura Ahl El Oust"
"MAR","Morocco","Ouarzazate","Tarmigt"
"MAR","Morocco","Ouarzazate","Toundoute"
"MAR","Morocco","Ouarzazate","Afella N'Dra"
"MAR","Morocco","Ouarzazate","Afra"
"MAR","Morocco","Ouarzazate","Ait Boudaoud"
"MAR","Morocco","Ouarzazate","Ait Ouallal"
"MAR","Morocco","Ouarzazate","Bleida"
"MAR","Morocco","Ouarzazate","Bni Zoli"
"MAR","Morocco","Ouarzazate","Bouzeroual"
"MAR","Morocco","Ouarzazate","Errouha"
"MAR","Morocco","Ouarzazate","Fezouata"
"MAR","Morocco","Ouarzazate","Ktaoua"
"MAR","Morocco","Ouarzazate","M'Hamid El Ghizlane"
"MAR","Morocco","Ouarzazate","Mezguita"
"MAR","Morocco","Ouarzazate","N'Kob"
"MAR","Morocco","Ouarzazate","Oulad Yahya Lagraire"
"MAR","Morocco","Ouarzazate","Taftechna"
"MAR","Morocco","Ouarzazate","Taghbalte"
"MAR","Morocco","Ouarzazate","Tagounite"
"MAR","Morocco","Ouarzazate","Tamegroute"
"MAR","Morocco","Ouarzazate","Tamezmoute"
"MAR","Morocco","Ouarzazate","Tansifte"
"MAR","Morocco","Ouarzazate","Ternata"
